STATION;DATE;AWND;TAVG;TMAX;TMIN;WT01;WT02;WT03;WT04;WT05;WT06;WT07;WT08;WT09;WT10;WT11;WT13;WT14;WT15;WT16;WT17;WT18;WT19;WT21;WT22
USW00014765;27.06.2012;Eyl.17;;79;59;;;;;;;;;;;;;;;1;;;;;
USW00014765;28.06.2012;8.May;;84;62;;;;;;;;;;;;;;;;;;;;
USW00014765;29.06.2012;May.37;;84;64;;;;;;;;1;;;;1;;;1;;;;;
USW00014765;30.06.2012;Eyl.17;;89;67;;;;;;;;;;;;;;;;;;;;
USW00014765;1.07.2012;May.82;;91;69;;;1;;;;;;;;;1;;;1;;;;;
USW00014765;2.07.2012;May.82;;83;67;;;1;;;;;;;;;;1;;1;;;;;
USW00014765;3.07.2012;Haz.49;;85;62;;;;;;;;;;;;;;;;;;;;
USW00014765;4.07.2012;Tem.16;;87;69;;;;;;;;;;;;1;;;1;;;;;
USW00014765;5.07.2012;Tem.61;;85;68;;;;;;;;;;;;;;;;;;;;
USW00014765;6.07.2012;Nis.92;;86;65;;;;;;;;;;;;;;;;;;;;
USW00014765;7.07.2012;Tem.16;;89;72;;;;;;;;;;;;;;;1;;;;;
USW00014765;8.07.2012;Tem.38;;90;69;;;;;;;;;;;;;;;;;;;;
USW00014765;9.07.2012;Haz.71;;84;65;;;;;;;;;;;;;;;;;;;;
USW00014765;10.07.2012;Nis.92;;84;64;;;;;;;;;;;;;;;;;;;;
USW00014765;11.07.2012;May.59;;85;63;;;;;;;;;;;;;;;;;;;;
USW00014765;12.07.2012;Tem.16;;85;63;1;;;;;;;;;;;;;;;;;;1;
USW00014765;13.07.2012;Haz.93;;88;64;;;;;;;;;;;;;;;;;;;;
USW00014765;14.07.2012;8.May;;92;70;;;;;;;;;;;;;;;1;;;;;
USW00014765;15.07.2012;6.Nis;;89;70;1;;;;;;;;;;;;;;1;;;;;
USW00014765;16.07.2012;Tem.38;;93;72;;;1;;;;;1;;;;;1;;1;;;;;
USW00014765;17.07.2012;Eyl.40;;95;73;;;;;;;;1;;;;;;;;;;;;
USW00014765;18.07.2012;6.Nis;;96;71;;;1;;;;;1;;;;;;;1;;;;;
USW00014765;19.07.2012;Haz.26;;79;67;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;20.07.2012;Mar.80;;69;61;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;21.07.2012;Haz.26;;80;58;1;;;;;;;;;;;;;;;;;;;
USW00014765;22.07.2012;A?u.50;;80;58;;;;;;;;;;;;;;;;;;;;
USW00014765;23.07.2012;Tem.16;;83;63;;;;;;;;;;;;;;;1;;;;;
USW00014765;24.07.2012;Tem.61;;90;67;;;1;;;;;;;;;1;;;1;;;;;
USW00014765;25.07.2012;A?u.72;;83;62;;;;;;;;;;;;;;;;;;;;
USW00014765;26.07.2012;Tem.83;;85;68;;;;;;;;;;;;;;;1;;;;;
USW00014765;27.07.2012;Nis.70;;86;68;1;;;;;;;;;;;;;;1;;;;;
USW00014765;28.07.2012;Haz.49;;81;65;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;29.07.2012;A?u.72;;73;65;1;;;;;;;;;;;;;;1;;;;;
USW00014765;30.07.2012;May.59;;79;61;;;;;;;;;;;;;;;;;;;;
USW00014765;31.07.2012;6.Nis;;75;62;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;1.08.2012;Haz.71;;80;64;1;;;;;;;;;;;;;;1;;;;;
USW00014765;2.08.2012;May.59;;85;69;;;;;;;;;;;;;;;1;;;;;
USW00014765;3.08.2012;Tem.61;;91;71;1;;;;;;;;;;;1;;;;;;;;
USW00014765;4.08.2012;Haz.49;;89;71;1;;;;;;;;;;;1;;;;;;;;
USW00014765;5.08.2012;12.A?u;;88;74;;;1;;;;;;;;;1;;;1;;;;;
USW00014765;6.08.2012;8.May;;86;66;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;7.08.2012;May.59;;80;61;;;;;;;;;;;;;;;;;;;;
USW00014765;8.08.2012;Nis.70;;84;63;1;;;;;;;;;;;;;;;;;;;
USW00014765;9.08.2012;Tem.16;;84;67;1;1;;;;;;;;;;1;;;;;;;;
USW00014765;10.08.2012;10.Tem;;83;72;;;1;;;;;;;;;1;;;1;;;;;
USW00014765;11.08.2012;Tem.61;;84;72;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;12.08.2012;8.May;;83;70;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;13.08.2012;Haz.49;;85;66;;;;;;;;;;;;;;;;;;;;
USW00014765;14.08.2012;May.59;;84;65;;;;;;;;;;;;;;;;;;;;
USW00014765;15.08.2012;Nis.70;;79;64;;;1;;;;;;;;;1;;;1;;;;;
USW00014765;16.08.2012;Haz.71;;84;66;;;;;;;;;;;;;;;1;;;;;
USW00014765;17.08.2012;Tem.38;;85;64;;;;;;;;;;;;;;;;;;;;
USW00014765;18.08.2012;Mar.80;;74;62;;;1;;;;;1;;;;;1;;;;;;;
USW00014765;19.08.2012;Nis.92;;76;60;;;;;;;;;;;;;;;;;;;;
USW00014765;20.08.2012;Mar.36;;76;60;;;;;;;;;;;;;;;;;;;;
USW00014765;21.08.2012;Nis.47;;81;63;;;;;;;;;;;;;;;;;;;;
USW00014765;22.08.2012;Nis.25;;82;60;;;;;;;;;;;;;;;;;;;;
USW00014765;23.08.2012;Haz.49;;84;63;;;;;;;;;;;;;;;;;;;;
USW00014765;24.08.2012;Mar.58;;85;66;1;;;;;;;;;;;;;;;;;;;
USW00014765;25.08.2012;Mar.80;;81;64;1;;;;;;;;;;;1;;;;;;;;
USW00014765;26.08.2012;Nis.92;;79;61;1;;;;;;;;;;;1;;;;;;;;
USW00014765;27.08.2012;Tem.61;;80;57;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;28.08.2012;8.May;;85;70;1;;;;;;;;;;;;1;;1;;;;;
USW00014765;29.08.2012;Tem.61;;75;59;;;;;;;;;;;;;;;;;;;;
USW00014765;30.08.2012;Tem.83;;81;56;;;;;;;;;;;;;;;;;;;;
USW00014765;31.08.2012;A?u.50;;90;61;;;;;;;;;;;;;;;;;;;;
USW00014765;1.09.2012;A?u.28;;82;66;;;;;;;;;;;;;;;;;;;;
USW00014765;2.09.2012;Nis.92;;77;62;;;;;;;;;;;;;;;1;;;;;
USW00014765;3.09.2012;Haz.71;;77;58;1;;;;;;;;;;;1;;;;;;;;
USW00014765;4.09.2012;May.82;;76;66;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;5.09.2012;Tem.16;;78;65;;;1;;;;;;;;;1;;;1;;;;;
USW00014765;6.09.2012;Mar.58;;77;63;;;;;;;;;;;;;;;;;;;;
USW00014765;7.09.2012;May.82;;84;66;1;;;;;;;;;;;1;;;;;;;;
USW00014765;8.09.2012;13.87;;79;63;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;9.09.2012;Mar.58;;72;58;;;;;;;;;;;;;;;1;;;;;
USW00014765;10.09.2012;10.Tem;;70;53;;;;;;;;;;;;;;;;;;;;
USW00014765;11.09.2012;Haz.26;;71;51;;;;;;;;;;;;;;;;;;;;
USW00014765;12.09.2012;Nis.92;;75;50;;;;;;;;;;;;;;;;;;;;
USW00014765;13.09.2012;May.14;;80;55;1;;;;;;;;;;;;;;;;;;;
USW00014765;14.09.2012;Haz.26;;79;57;1;;;;;;;;;;;;;;;;;;;
USW00014765;15.09.2012;A?u.50;;74;53;;;;;;;;;;;;;;;1;;;;;
USW00014765;16.09.2012;Haz.71;;71;50;;;;;;;;;;;;;;;;;;;;
USW00014765;17.09.2012;Mar.36;;74;48;;;;;;;;;;;;;;;;;;;;
USW00014765;18.09.2012;14.Eyl;;74;56;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;19.09.2012;Eyl.17;;73;54;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;20.09.2012;Tem.61;;67;52;;;;;;;;;;;;;;;;;;;;
USW00014765;21.09.2012;Tem.16;;67;49;1;;;;;;;;;;;;;;;;;;;
USW00014765;22.09.2012;6.Nis;;71;56;1;;;;;;;;;;;1;;;;;;;;
USW00014765;23.09.2012;Tem.16;;70;49;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;24.09.2012;Nis.47;;67;45;;;;;;;;;;;;;;;1;;;;;
USW00014765;25.09.2012;8.May;;72;44;;;;;;;;;;;;;;;;;;;;
USW00014765;26.09.2012;Eyl.62;;72;57;;;;;;;;;;;;;;;1;;;;;
USW00014765;27.09.2012;Tem.16;;74;55;;;;;;;;;;;;;;;;;;;;
USW00014765;28.09.2012;Tem.61;;62;55;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;29.09.2012;Haz.93;;58;55;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;30.09.2012;Nis.92;;61;51;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;1.10.2012;Eyl.40;;70;48;;;;;;;;;;;;;;;;;;;;
USW00014765;2.10.2012;4.Mar;;70;55;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;3.10.2012;May.59;;67;60;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;4.10.2012;May.37;;66;61;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;5.10.2012;4.Mar;;77;54;1;1;;;;;;;;;;1;;;;;;;;
USW00014765;6.10.2012;A?u.95;;78;50;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;7.10.2012;4.Mar;;59;44;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;8.10.2012;Nis.25;;57;40;1;;;;;;;;;;;;;;1;;;;;
USW00014765;9.10.2012;Eyl.40;;59;51;;;;;;;;;;;;;1;;;;;;;
USW00014765;10.10.2012;Tem.38;;64;50;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;11.10.2012;8.May;;60;43;;;;;;;;;;;;;;;;;;;;
USW00014765;12.10.2012;A?u.28;;58;37;;;;;;;;;;;;;;;1;;;;;
USW00014765;13.10.2012;May.59;;53;31;;;;;;;;;;;;;;;;;;;;
USW00014765;14.10.2012;Eki.29;;69;41;;;;;;;;;;;;;;;1;;;;;
USW00014765;15.10.2012;Ara.97;;73;62;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;16.10.2012;Eki.29;;63;43;;;;;;;;;;;;;;;1;;;;;
USW00014765;17.10.2012;Mar.13;;63;36;;;;;;;;;;;;;;;;;;;;
USW00014765;18.10.2012;May.14;;63;40;1;;;;;;;;;;;;;;;;;;;
USW00014765;19.10.2012;Eyl.62;;68;52;;;1;;;;;;;;;1;1;;1;;;;;
USW00014765;20.10.2012;8.May;;74;52;;;1;;;;;;;;;1;;;1;;;;;
USW00014765;21.10.2012;Haz.93;;65;45;;;;;;;;1;;;;;;;;;;;;
USW00014765;22.10.2012;Eki.29;;66;49;;;;;;;;;;;;;;;;;;;;
USW00014765;23.10.2012;4.Mar;;67;43;;;;;;;;;;;;;1;;1;;;;;
USW00014765;24.10.2012;Nis.70;;56;48;;;;;;;;;;;;;1;;1;;;;;
USW00014765;25.10.2012;?ub.46;;62;43;;;;;;;;;;;;;;;;;;;;
USW00014765;26.10.2012;Mar.80;;65;44;;;;;;;;;;;;;;;;;;;;
USW00014765;27.10.2012;May.59;;67;50;;;;;;;;;;;;;;;;;;;;
USW00014765;28.10.2012;14.76;;58;52;;;;;;;;;;;;1;1;;1;;;;;
USW00014765;29.10.2012;24.16;;67;53;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;30.10.2012;A?u.28;;68;53;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;31.10.2012;Haz.26;;55;48;1;1;;;;;;;;;;1;;;1;;;;;
USW00014765;1.11.2012;May.82;;57;42;;;;;;;;;;;;;1;;;;;;;
USW00014765;2.11.2012;Tem.38;;54;43;;;;;;;;;;;;;1;;1;;;;;
USW00014765;3.11.2012;Eyl.62;;55;40;;;;;;;;;;;;;;;;;;;;
USW00014765;4.11.2012;Tem.16;;56;36;;;;;;;;;;;;;;;;;;;;
USW00014765;5.11.2012;A?u.95;;46;31;;;;;;;;;;;;;;;;;;;;
USW00014765;6.11.2012;May.82;;43;24;;;;;;;;;;;;;;;;;;;;
USW00014765;7.11.2012;19.46;;45;32;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;8.11.2012;23.26;;40;32;1;;;;;;;;;;;1;1;;1;;1;;;
USW00014765;9.11.2012;Eki.29;;55;37;;;;;;;;;;;;;;;;;;;;
USW00014765;10.11.2012;Nis.47;;57;38;;;;;;;;;;;;;;;;;;;;
USW00014765;11.11.2012;May.59;;64;41;;;;;;;;;;;;;;;;;;;;
USW00014765;12.11.2012;Eyl.17;;68;45;1;1;;;;;;;;;;1;;;;;;;;
USW00014765;13.11.2012;Kas.41;;65;41;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;14.11.2012;Kas.41;;48;35;;;;;;;;;;;;;;;;;;;;
USW00014765;15.11.2012;10.Tem;;41;35;;;;;;;;;;;;;;;;;;;;
USW00014765;16.11.2012;6.Nis;;47;32;;;;;;;;;;;;;;;;;;;;
USW00014765;17.11.2012;6.Nis;;51;30;;;;;;;;;;;;;;;;;;;;
USW00014765;18.11.2012;May.82;;50;29;;;;;;;;;;;;;;;;;;;;
USW00014765;19.11.2012;A?u.28;;50;32;;;;;;;;;;;;;;;;;;;;
USW00014765;20.11.2012;Tem.61;;51;33;;;;;;;;;;;;;;;;;;;;
USW00014765;21.11.2012;A?u.72;;53;37;;;;;;;;;;;;;;;;;;;;
USW00014765;22.11.2012;4.Mar;;55;34;1;;;;;;;;;;;1;;;;;;;;
USW00014765;23.11.2012;Nis.70;;55;32;1;1;;;;;;;;;;1;;;;;;;;
USW00014765;24.11.2012;Ara.30;;49;32;;;;;;;;;;;;;;;1;;1;;;
USW00014765;25.11.2012;13.20;;41;31;;;;;;;;;;;;;;;;;;;;
USW00014765;26.11.2012;A?u.72;;47;30;;;;;;;;;;;;;;;;;;;;
USW00014765;27.11.2012;4.Mar;;38;30;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;28.11.2012;A?u.72;;40;27;1;;;;;;;;;;;1;;;;;1;;;
USW00014765;29.11.2012;Eyl.40;;42;28;;;;;;;;;;;;;;;;;;;;
USW00014765;30.11.2012;8.May;;39;29;;;;;;;;;;;;;;;;;;;;
USW00014765;1.12.2012;Tem.38;;36;29;1;;;;;;;;;;;1;;;;;1;;;
USW00014765;2.12.2012;May.37;;57;36;;1;;;;;;1;;;;1;;;1;;;;;
USW00014765;3.12.2012;Tem.16;;60;36;1;;;;;;;;;;;1;;;;;;;;
USW00014765;4.12.2012;Nis.70;;59;32;;;;;;;;;;;;1;;;1;;;;;
USW00014765;5.12.2012;13.65;;59;34;;;;;;;;;;;;;;;1;;;;;
USW00014765;6.12.2012;May.59;;41;25;;;;;;;;;;;;;;;;;;;;
USW00014765;7.12.2012;?ub.24;;45;24;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;8.12.2012;Nis.25;;49;44;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;9.12.2012;Haz.71;;50;40;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;10.12.2012;May.82;;62;42;;;1;;;;;;;;;1;1;;1;;;;;
USW00014765;11.12.2012;Eyl.40;;58;35;;;;;;;;;;;;1;;;1;;;;;
USW00014765;12.12.2012;Nis.25;;41;30;;;;;;;;;;;;;;;;;;;;
USW00014765;13.12.2012;?ub.91;;45;28;1;;;;;;;;;;;;;;;;;;;
USW00014765;14.12.2012;May.59;;49;25;1;;;;;;;;;;;;;;;;;;;
USW00014765;15.12.2012;4.Mar;;44;28;;;;;;;;;;;;;;;;;;;;
USW00014765;16.12.2012;A?u.28;;38;31;;;;1;;;;;;;;1;;;1;;;;;
USW00014765;17.12.2012;Eyl.62;;43;38;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;18.12.2012;Haz.71;;53;40;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;19.12.2012;14.Eyl;;48;37;;;;;;;;;;;;;;;;;;;;
USW00014765;20.12.2012;May.82;;45;34;;;;;;;;;;;;;;;;;;;;
USW00014765;21.12.2012;15.43;;55;38;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;22.12.2012;15.21;;40;32;;;;;;;;;;;;;;;1;;1;;;
USW00014765;23.12.2012;10.Tem;;40;29;;;;;;;;;;;;;;;;;;;;
USW00014765;24.12.2012;Mar.36;;41;26;;;;;;;;;;;;;;;;;1;;;
USW00014765;25.12.2012;Tem.61;;36;27;1;;;;;;;;;;;1;1;;1;;1;;;
USW00014765;26.12.2012;Eyl.17;;37;22;;;;1;;;;;;;;1;;;1;;1;;;
USW00014765;27.12.2012;14.76;;48;33;;;;1;;;;;;;;;1;;1;;1;;;
USW00014765;28.12.2012;Eki.29;;37;25;;;;;;;;;;;;;;;;;1;;;
USW00014765;29.12.2012;Tem.61;;34;22;;;;;;;;1;;;;1;;;;;1;;;1
USW00014765;30.12.2012;14.99;;31;22;1;;;;;;;;;;;1;;;;;1;;;
USW00014765;31.12.2012;Eyl.84;;35;18;;;;;;;;;;;;;;;;;;;;
USW00014765;1.01.2013;Eki.74;;37;22;;;;;;;;;;;;;;;;;1;;;
USW00014765;2.01.2013;A?u.50;;31;16;;;;;;;;;;;;;;;;;;;;
USW00014765;3.01.2013;Haz.26;;26;9;;;;;;;;;;;;;;;;;;;;
USW00014765;4.01.2013;Kas.18;;37;22;;;;;;;;;;;;;;;;;;;;
USW00014765;5.01.2013;8.May;;42;22;;;;;;;;1;;;;;;;;;;;;
USW00014765;6.01.2013;Nis.92;;42;24;;;;;;;;;;;;1;;;;;1;;;
USW00014765;7.01.2013;Haz.71;;42;23;;;;;;;;;;;;;;;;;;;;
USW00014765;8.01.2013;Haz.93;;48;20;1;;;;;;;;;;;1;;;;;;;;
USW00014765;9.01.2013;May.82;;46;23;;;;;;;;1;;;;1;;;1;;;;;
USW00014765;10.01.2013;Eki.29;;47;34;;;;;;;;;;;;;;;;;;;;
USW00014765;11.01.2013;Oca.34;;41;26;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;12.01.2013;?ub.91;;44;39;1;1;;;;;;;;;;;1;;1;;;;;
USW00014765;13.01.2013;May.14;;55;42;1;1;;;;;;;;;;1;;;;;;;;
USW00014765;14.01.2013;Eyl.40;;62;40;1;1;;;;;;;;;;;1;;1;;;;;
USW00014765;15.01.2013;Nis.92;;42;36;1;;;;;;;;;;;;;;1;;;;;
USW00014765;16.01.2013;Nis.92;;37;32;1;;;;;;;;;;;1;1;;1;;1;;;
USW00014765;17.01.2013;A?u.28;;42;31;;;;;;;;;;;;;;;;;1;;;
USW00014765;18.01.2013;Kas.86;;33;18;;;;;;;;;;;;;;;;;1;;;
USW00014765;19.01.2013;13.87;;49;20;;;;;;;;;;;;;;;;;;;;
USW00014765;20.01.2013;14.99;;55;30;;;;;;;;;;;;;;;;;;;;
USW00014765;21.01.2013;6.Nis;;30;20;1;;;;;;;;;;;1;;;;;1;;;
USW00014765;22.01.2013;Eki.96;;25;13;1;;;;;;;;;;;1;;;;;1;;;
USW00014765;23.01.2013;Kas.63;;16;9;;;;;;;;;;;;;;;;;1;;;
USW00014765;24.01.2013;Ara.30;;20;4;;;;;;;;;;;;;;;;;;;;
USW00014765;25.01.2013;Tem.61;;24;9;1;;;;;;;;;;;1;;;;;1;;;
USW00014765;26.01.2013;Eyl.62;;26;12;;;;;;;;;;;;;;;;;1;;;
USW00014765;27.01.2013;A?u.50;;32;11;;;;;;;;;;;;;;;;;;;;
USW00014765;28.01.2013;Mar.13;;33;19;;;;1;;;;;;;;;1;;1;;1;;;
USW00014765;29.01.2013;Mar.80;;35;29;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;30.01.2013;13.20;;60;34;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;31.01.2013;23.Nis;;62;31;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;1.02.2013;13.20;;33;21;;;;;;;;;;;;;;;;;;;;
USW00014765;2.02.2013;Eyl.40;;31;19;;;;;;;;;;;;;;;;;;;;
USW00014765;3.02.2013;Haz.93;;34;21;;;;;;;;;;;;;;;;;1;;;
USW00014765;4.02.2013;Eyl.62;;33;21;;;;;;;;;;;;;;;;;;;;
USW00014765;5.02.2013;Nis.47;;26;22;1;;;;;;;;;;;1;;;;;1;;;
USW00014765;6.02.2013;8.May;;40;26;1;;;;;;;;;;;1;;;;;1;;;
USW00014765;7.02.2013;6.Nis;;33;19;;;;;;;;;;;;;;;;;;;;
USW00014765;8.02.2013;16.55;;33;21;1;;1;;;;;;;;;1;;;;;1;;;
USW00014765;9.02.2013;18.Ara;;25;16;;;;;;;;;1;;;1;;;;;1;;;
USW00014765;10.02.2013;6.Nis;;38;13;1;;;;;;;;;;;1;;;;;;;;
USW00014765;11.02.2013;Haz.26;;46;15;1;1;;1;;;;;;;;;1;;;;;;;
USW00014765;12.02.2013;Tem.83;;44;29;;;;;;;;;;;;;;;;;;;;
USW00014765;13.02.2013;May.37;;41;28;;;;;;;;;;;;;;;;;;;;
USW00014765;14.02.2013;Haz.26;;44;26;1;;;;;;;;;;;1;;;;;1;;;
USW00014765;15.02.2013;May.59;;48;25;1;;;;;;;;;;;1;;;;;;;;
USW00014765;16.02.2013;A?u.72;;35;31;;1;;;;;;;;;;1;;;1;;1;;;
USW00014765;17.02.2013;19.46;;31;16;;;;;;;;;1;;;1;;;;;1;;;1
USW00014765;18.02.2013;13.87;;30;15;;;;;;;;;;;;;;;;;;;;
USW00014765;19.02.2013;Haz.49;;47;18;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;20.02.2013;14.32;;43;26;;;;;;;;;;;;;;;;;;;;
USW00014765;21.02.2013;13.65;;34;25;;;;;;;;;;;;;;;;;;;;
USW00014765;22.02.2013;Tem.38;;40;26;;;;;;;;;;;;;;;;;;;;
USW00014765;23.02.2013;Haz.26;;38;30;;;;1;;;;;;;;;1;;1;;1;;;
USW00014765;24.02.2013;13.42;;38;32;1;;;;;;;;;;;1;1;;1;;1;;;
USW00014765;25.02.2013;May.82;;42;29;1;;;;;;;;;;;1;;;;;1;;;
USW00014765;26.02.2013;Nis.70;;44;34;;;;;;;;;;;;;1;;;;;;;
USW00014765;27.02.2013;Kas.18;;44;36;1;;;;;;;;;;;1;1;;1;;;;;
USW00014765;28.02.2013;Mar.13;;47;32;1;;;;;;;;;;;;;;1;;;;;
USW00014765;1.03.2013;Eyl.62;;49;36;;;;;;;;;;;;;;;;;;;;
USW00014765;2.03.2013;Haz.93;;41;34;;;;;;;;;;;;;;;;;;;;
USW00014765;3.03.2013;Tem.61;;44;32;;;;;;;;;;;;;;;;;1;;;
USW00014765;4.03.2013;13.65;;43;28;;;;;;;;;;;;;;;;;1;;;
USW00014765;5.03.2013;Eyl.40;;47;31;;;;;;;;;;;;;;;;;;;;
USW00014765;6.03.2013;17.90;;43;32;1;;;;;;;;;;;1;1;;1;;1;;;
USW00014765;7.03.2013;23.26;;36;31;1;;;;;;;;;;;;1;;1;;1;1;;
USW00014765;8.03.2013;19.24;;40;30;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;9.03.2013;13.87;;48;31;;;;;;;;;;;;;;;;;;;;
USW00014765;10.03.2013;Haz.26;;47;30;;;;;;;;;;;;;;;;;;;;
USW00014765;11.03.2013;A?u.72;;49;36;1;;;;;;;;;;;1;;;;;;;;
USW00014765;12.03.2013;Kas.41;;54;40;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;13.03.2013;Eki.29;;53;35;;;;;;;;;;;;;;;1;;;;;
USW00014765;14.03.2013;Ara.53;;36;24;;;;;;;;;;;;;;;;;;;;
USW00014765;15.03.2013;Ara.53;;43;24;;;;;;;;;;;;;;;;;1;;;
USW00014765;16.03.2013;6.Nis;;40;29;;;;;;;;;;;;;;;;;;;;
USW00014765;17.03.2013;Eyl.17;;40;26;;;;;;;;;;;;;;;;;;;;
USW00014765;18.03.2013;A?u.50;;36;20;;1;;;;;;;;;;;;;;;1;;;1
USW00014765;19.03.2013;Kas.18;;38;30;;1;;1;;;;;;;;;1;;;;1;;;
USW00014765;20.03.2013;Eki.29;;41;28;;;;;;;;;;;;;;;;;;;;
USW00014765;21.03.2013;Tem.16;;39;28;;;;;;;;;;;;1;;;;;1;;;
USW00014765;22.03.2013;Kas.86;;42;27;;;;;;;;;;;;;;;;;;;;
USW00014765;23.03.2013;13.65;;45;28;;;;;;;;;;;;;;;;;;;;
USW00014765;24.03.2013;A?u.28;;50;31;;;;;;;;;;;;;;;;;;;;
USW00014765;25.03.2013;Ara.75;;48;31;1;;;;;;;;;;;1;;;1;;1;;;
USW00014765;26.03.2013;Eyl.40;;49;34;1;;;;;;;;;;;1;;;1;;1;1;;
USW00014765;27.03.2013;Eyl.84;;56;30;;;;;;;;;;;;;;;;;;;;
USW00014765;28.03.2013;Tem.61;;50;37;;;;;;;;;;;;;;;1;;;;;
USW00014765;29.03.2013;Haz.93;;59;38;;;;;;;;;;;;;;;1;;;;;
USW00014765;30.03.2013;8.May;;59;39;;;;;;;;;;;;;;;;;;;;
USW00014765;31.03.2013;Eyl.40;;59;32;1;;;;;;;;;;;1;;;1;;;;;
USW00014765;1.04.2013;13.42;50;61;34;1;;;;;;;;;;;;;;;;;;;
USW00014765;2.04.2013;Eki.51;36;44;26;;;;;;;;;;;;;;;;;;;;
USW00014765;3.04.2013;15.88;37;46;31;;;;;;;;;;;;;;;;;;;;
USW00014765;4.04.2013;10.Tem;39;54;30;;;;;;;;;;;;;;;;;;;;
USW00014765;5.04.2013;Eyl.17;45;62;38;;;;;;;;;;;;;;;;;;;;
USW00014765;6.04.2013;Eki.29;42;49;31;;;;;;;;;;;;;;;;;;;;
USW00014765;7.04.2013;Ara.30;41;54;27;;;;;;;;;;;;;;;;;;;;
USW00014765;8.04.2013;Haz.93;52;65;44;;;;;;;;;;;;;;;;;;;;
USW00014765;9.04.2013;Eyl.62;58;77;46;;;;;;;;;;;;;;;;;;;;
USW00014765;10.04.2013;Haz.26;55;67;45;;;;;;;;;;;;;;;;;;;;
USW00014765;11.04.2013;Tem.38;49;55;45;;;;;;;;;;;;;;;;;;;;
USW00014765;12.04.2013;13.87;43;46;39;1;;;;;;;;;;;;;;;;;;;
USW00014765;13.04.2013;A?u.50;44;56;38;;;;;;;;;;;;;;;;;;;;
USW00014765;14.04.2013;Eyl.62;49;56;40;;;;;;;;;;;;;;;;;;;;
USW00014765;15.04.2013;Tem.38;45;54;37;;;;;;;;;;;;;;;;;;;;
USW00014765;16.04.2013;Kas.63;48;61;35;1;;;;;;;;;;;;;;;;;;;
USW00014765;17.04.2013;A?u.28;58;69;43;;;;;;;;;;;;;;;;;;;;
USW00014765;18.04.2013;A?u.50;49;59;39;;;;;;;;;;;;;;;;;;;;
USW00014765;19.04.2013;16.55;59;71;52;1;;;;;;;;;;;;;;;;;;;
USW00014765;20.04.2013;Kas.63;57;67;44;1;;;;;;;;;;;;;;;;;;;
USW00014765;21.04.2013;A?u.72;46;54;35;;;;;;;;;;;;;;;;;;;;
USW00014765;22.04.2013;Kas.18;44;54;35;;;;;;;;;;;;;;;;;;;;
USW00014765;23.04.2013;15.88;42;45;40;1;;;;;;;;;;;;;;;;;;;
USW00014765;24.04.2013;13.65;51;72;43;;;;;;;;;;;;;;;;;;;;
USW00014765;25.04.2013;8.May;55;65;48;1;;;;;;;;;;;;;;;;;;;
USW00014765;26.04.2013;Tem.16;53;61;43;;;;;;;;;;;;;;;;;;;;
USW00014765;27.04.2013;Haz.26;50;59;38;;;;;;;;;;;;;;;;;;;;
USW00014765;28.04.2013;8.May;51;62;38;;;;;;;;;;;;;;;;;;;;
USW00014765;29.04.2013;Haz.93;53;62;45;;;;;;;;;;;;;;;;;;;;
